#	z_max	A_0	V_L	D_min	D_max	M_min	M_max
1.88708e-09	1.90735e-16	1.6515e-25	9.76562e-09	2.18366e-08	9.38902e-09	2.13387e-08
3.66927e-09	3.8147e-16	6.78643e-25	1.95312e-08	2.76214e-08	1.96316e-08	2.8167e-08
2.76755e-09	5.72205e-16	1.00585e-24	1.95312e-08	3.52105e-08	1.96316e-08	3.32883e-08
1.81385e-09	1.90735e-16	1.70277e-25	9.76562e-09	2.18366e-08	9.38902e-09	2.13387e-08
3.80464e-09	6.67572e-16	9.67674e-25	2.92969e-08	3.52105e-08	2.47529e-08	3.41419e-08
1.61897e-09	9.53674e-17	8.73883e-26	9.76562e-09	1.38107e-08	9.38902e-09	1.45103e-08
2.28081e-09	1.90735e-16	2.12265e-25	9.76562e-09	2.18366e-08	9.38902e-09	2.13387e-08
1.49249e-09	9.53674e-17	6.16723e-26	9.76562e-09	1.38107e-08	9.38902e-09	1.45103e-08
1.15002e-09	9.53674e-17	4.6316e-26	9.76562e-09	1.38107e-08	9.38902e-09	1.45103e-08
1.04378e-09	9.53674e-17	4.33936e-26	9.76562e-09	1.38107e-08	9.38902e-09	1.45103e-08
1.37935e-09	1.90735e-16	1.34565e-25	9.76562e-09	2.18366e-08	9.38902e-09	2.13387e-08
8.84691e-10	9.53674e-17	2.27875e-26	9.76562e-09	1.38107e-08	9.38902e-09	1.45103e-08
2.65996e-09	3.8147e-16	5.844e-25	1.95312e-08	2.76214e-08	1.96316e-08	2.8167e-08
3.43835e-09	5.72205e-16	1.20818e-24	1.95312e-08	3.52105e-08	1.96316e-08	3.32883e-08
1.07553e-09	9.53674e-17	4.42896e-26	9.76562e-09	1.38107e-08	9.38902e-09	1.45103e-08
1.94949e-09	9.53674e-17	7.58126e-26	9.76562e-09	1.38107e-08	9.38902e-09	1.45103e-08
1.38186e-09	9.53674e-17	5.21347e-26	9.76562e-09	1.38107e-08	9.38902e-09	1.45103e-08
1.47032e-09	9.53674e-17	5.71929e-26	9.76562e-09	1.38107e-08	9.38902e-09	1.45103e-08
1.79279e-09	3.8147e-16	4.1342e-25	1.95312e-08	2.76214e-08	1.96316e-08	2.8167e-08
1.40454e-09	3.8147e-16	3.15684e-25	1.95312e-08	2.76214e-08	1.96316e-08	2.8167e-08
