#	z_max	A_0	V_L	D_min	D_max	M_min	M_max
1.36405e-08	4.48227e-15	2.0831e-23	6.83594e-08	9.21287e-08	6.4016e-08	8.96224e-08
2.47705e-08	5.53131e-15	3.49354e-23	7.8125e-08	9.76562e-08	7.76728e-08	9.30366e-08
5.74584e-09	5.43594e-15	1.32581e-23	7.8125e-08	1.00543e-07	6.74302e-08	9.47437e-08
1.03313e-08	3.52859e-15	1.09385e-23	6.83594e-08	7.6272e-08	6.06018e-08	7.42586e-08
5.68855e-09	4.48227e-15	1.13851e-23	6.83594e-08	9.21287e-08	6.74302e-08	8.70618e-08
1.10977e-08	3.05176e-15	1.17386e-23	5.85937e-08	7.04209e-08	5.54805e-08	6.74302e-08
1.23459e-08	2.00272e-15	7.38731e-24	4.88281e-08	6.25305e-08	4.26773e-08	6.14554e-08
5.1731e-09	4.3869e-15	1.2144e-23	6.83594e-08	8.73464e-08	6.57231e-08	8.36476e-08
3.19941e-09	1.23978e-15	1.77709e-24	2.92969e-08	5.25895e-08	2.98741e-08	4.95057e-08
1.00987e-08	3.24249e-15	1.29396e-23	5.85937e-08	7.43728e-08	5.88947e-08	7.08444e-08
1.08966e-08	5.43594e-15	2.47498e-23	6.83594e-08	1.05631e-07	6.82838e-08	9.81579e-08
7.84361e-09	4.95911e-15	1.72439e-23	7.8125e-08	9.76562e-08	6.91373e-08	9.47437e-08
7.10039e-09	4.1008e-15	1.53081e-23	6.83594e-08	8.40071e-08	6.82838e-08	8.02334e-08
4.30412e-09	3.24249e-15	8.22611e-24	5.85937e-08	8.05294e-08	5.29199e-08	7.93799e-08
7.01054e-09	3.52859e-15	1.25794e-23	5.85937e-08	7.8733e-08	5.88947e-08	7.42586e-08
6.32841e-09	4.29153e-15	1.36189e-23	6.83594e-08	8.73464e-08	6.74302e-08	8.27941e-08
6.8053e-09	4.1008e-15	1.32182e-23	6.83594e-08	8.40071e-08	6.82838e-08	8.27941e-08
9.00649e-09	5.81741e-15	2.59531e-23	5.85937e-08	1.20794e-07	5.71876e-08	1.17789e-07
3.81119e-09	1.14441e-15	2.48354e-24	3.90625e-08	4.88281e-08	3.07277e-08	4.86522e-08
2.78715e-09	6.67572e-16	8.71758e-25	2.92969e-08	3.52105e-08	2.47529e-08	3.41419e-08
4.23201e-09	3.33786e-15	7.45721e-24	5.85937e-08	8.34375e-08	4.86522e-08	7.85263e-08
3.27081e-09	2.28882e-15	3.82197e-24	4.88281e-08	6.25305e-08	4.86522e-08	5.97483e-08
6.589e-09	3.05176e-15	9.12912e-24	4.88281e-08	7.8733e-08	4.86522e-08	7.42586e-08
4.00896e-09	3.52859e-15	7.2801e-24	5.85937e-08	8.73464e-08	5.03593e-08	8.27941e-08
1.51751e-08	6.38962e-15	3.65104e-23	8.78906e-08	1.0381e-07	8.27941e-08	9.81579e-08
1.58551e-08	4.00543e-15	1.99039e-23	6.83594e-08	8.40071e-08	5.88947e-08	8.27941e-08
1.09086e-08	4.19617e-15	1.34699e-23	6.83594e-08	8.34375e-08	6.4016e-08	8.1087e-08
4.82571e-09	4.673e-15	1.25997e-23	6.83594e-08	9.21287e-08	6.82838e-08	9.0476e-08
2.59658e-09	3.8147e-16	3.22781e-25	1.95312e-08	3.08816e-08	1.96316e-08	2.98741e-08
2.78886e-09	5.72205e-16	8.83045e-25	1.95312e-08	3.52105e-08	1.96316e-08	3.32883e-08
3.62467e-09	1.23978e-15	2.78676e-24	3.90625e-08	4.88281e-08	2.98741e-08	4.69451e-08
3.28992e-09	5.72205e-16	6.22247e-25	2.76214e-08	3.52105e-08	2.04851e-08	3.15812e-08
5.64384e-09	5.43594e-15	1.60995e-23	6.83594e-08	9.76562e-08	6.91373e-08	9.64508e-08
4.99029e-09	3.62396e-15	9.56431e-24	5.85937e-08	7.8733e-08	5.88947e-08	7.76728e-08
2.31137e-09	5.72205e-16	6.88151e-25	1.95312e-08	3.52105e-08	1.96316e-08	3.32883e-08
3.56067e-09	1.62125e-15	3.52525e-24	3.90625e-08	5.69429e-08	3.92632e-08	5.54805e-08
4.64809e-09	3.52859e-15	9.14119e-24	5.85937e-08	8.34375e-08	5.4627e-08	8.1087e-08
2.12596e-09	1.90735e-16	1.12613e-25	9.76562e-09	2.18366e-08	9.38902e-09	2.13387e-08
7.56936e-09	6.29425e-15	2.34278e-23	6.83594e-08	1.14304e-07	6.4016e-08	1.10961e-07
2.91525e-09	9.53674e-16	1.43402e-24	2.92969e-08	4.36732e-08	2.90206e-08	4.01167e-08
1.57818e-08	4.29153e-15	1.96731e-23	6.83594e-08	9.00346e-08	6.74302e-08	8.62082e-08
3.13087e-09	8.58307e-16	1.3957e-24	2.92969e-08	4.36732e-08	2.38993e-08	4.01167e-08
2.71398e-09	3.8147e-16	4.61145e-25	1.95312e-08	2.76214e-08	1.96316e-08	2.8167e-08
2.43005e-09	4.76837e-16	3.76234e-25	1.95312e-08	3.52105e-08	1.96316e-08	3.32883e-08
5.10492e-09	4.57764e-15	1.19617e-23	5.85937e-08	1.01956e-07	5.88947e-08	9.90114e-08
1.6699e-08	5.14984e-15	2.69952e-23	7.8125e-08	9.21287e-08	7.42586e-08	8.62082e-08
6.35192e-09	5.81741e-15	1.65688e-23	8.54143e-08	1.17594e-07	6.06018e-08	1.11815e-07
4.63735e-09	4.00543e-15	1.04614e-23	6.83594e-08	8.34375e-08	6.23089e-08	8.02334e-08
4.05097e-09	2.86102e-15	5.65143e-24	4.88281e-08	8.05294e-08	4.86522e-08	7.85263e-08
4.10127e-09	1.71661e-15	4.41181e-24	3.90625e-08	5.69429e-08	3.84096e-08	5.20664e-08
7.44022e-09	4.57764e-15	1.79234e-23	5.85937e-08	9.26449e-08	5.88947e-08	8.87689e-08
1.73971e-08	4.29153e-15	2.23419e-23	6.83594e-08	8.73464e-08	6.82838e-08	8.1087e-08
6.86478e-09	3.14713e-15	9.4078e-24	5.85937e-08	7.8733e-08	4.86522e-08	7.3405e-08
3.85995e-09	2.95639e-15	6.20693e-24	5.85937e-08	7.43728e-08	5.4627e-08	7.08444e-08
3.22733e-09	1.33514e-15	3.03769e-24	3.90625e-08	4.88281e-08	3.84096e-08	4.5238e-08
1.07556e-08	3.91006e-15	1.47595e-23	5.85937e-08	8.40071e-08	5.80412e-08	8.27941e-08
4.63403e-09	3.43323e-15	8.2951e-24	5.85937e-08	7.8733e-08	5.88947e-08	7.59657e-08
5.92999e-09	3.24249e-15	9.98047e-24	4.88281e-08	8.05294e-08	4.86522e-08	7.85263e-08
3.67364e-09	3.8147e-15	7.7063e-24	6.83594e-08	7.8733e-08	6.14554e-08	7.42586e-08
7.76112e-09	4.86374e-15	1.53812e-23	6.83594e-08	9.21287e-08	6.82838e-08	9.0476e-08
9.25022e-09	4.29153e-15	1.51348e-23	6.83594e-08	8.73464e-08	6.82838e-08	8.02334e-08
4.3763e-09	3.43323e-15	9.71841e-24	5.85937e-08	8.05294e-08	5.54805e-08	7.85263e-08
3.40334e-09	1.33514e-15	2.93527e-24	2.92969e-08	5.69429e-08	2.90206e-08	5.63341e-08
1.09478e-08	2.47955e-15	7.68732e-24	4.88281e-08	6.55098e-08	4.86522e-08	6.4016e-08
1.26536e-08	1.1158e-14	8.91991e-23	8.78906e-08	1.57769e-07	8.79153e-08	1.51931e-07
1.02252e-08	6.19888e-15	3.03302e-23	7.8125e-08	1.05631e-07	7.85263e-08	1.01572e-07
8.47079e-09	6.48499e-15	2.99535e-23	7.8125e-08	1.05631e-07	7.76728e-08	1.02426e-07
3.6845e-09	1.90735e-15	4.71363e-24	3.90625e-08	6.25305e-08	3.84096e-08	6.23089e-08
