label,area,bbox-0,bbox-1,bbox-2,bbox-3,major_axis_length,minor_axis_length,eccentricity,perimeter,solidity,area_um2,area_nm2,equiv_diameter_nm,major_axis_length_nm,minor_axis_length_nm,bbox_height_px,bbox_width_px,bbox_height_nm,bbox_width_nm,bbox_major_nm,bbox_minor_nm,aspect_ratio,fraction_of_total_grain_area,sample_id,field_of_view_area_um2,masked_area_um2,masked_area_fraction,grain_area_fraction_of_total_grain_area,grain_area_fraction_of_fov,area_rank
69,12.0,49,167,54,170,5.538360115115315,2.9615893840545024,0.8450158811257134,11.035533905932738,0.8571428571428571,0.0011444091796875,1144.4091796875,38.17207124241562,54.085547999172995,28.92177132865725,5,3,48.828125,29.296875,48.828125,29.296875,1.6666666666666667,0.0017554125219426564,230730D-JC-52,25.0,0.5873680114746094,0.023494720458984375,0.001948368241597662,4.57763671875e-05,171
73,7.0,52,341,56,343,4.155374705678736,1.9054711331003737,0.8886656215775005,7.207106781186548,1.0,0.000667572021484375,667.572021484375,29.154400983602766,40.57983111014391,18.60811653418334,4,2,39.0625,19.53125,39.0625,19.53125,2.0,0.001023990637799883,230730D-JC-52,25.0,0.5873680114746094,0.023494720458984375,0.0011365481409319695,2.6702880859375e-05,312
77,18.0,55,190,61,195,6.076924020756113,4.930067174713942,0.5846623243653053,18.449747468305834,0.8181818181818182,0.00171661376953125,1716.61376953125,46.75104848454289,59.34496114019642,48.14518725306584,6,5,58.59375,48.828125,58.59375,48.828125,1.2,0.0026331187829139848,230730D-JC-52,25.0,0.5873680114746094,0.023494720458984375,0.0029225523623964927,6.866455078125e-05,79
78,6.0,55,434,57,437,3.265986323710904,2.0,0.7905694150420949,6.0,1.0,0.00057220458984375,572.20458984375,26.991730427448083,31.8943976924893,19.53125,2,3,19.53125,29.296875,29.296875,19.53125,1.5,0.0008777062609713282,230730D-JC-52,25.0,0.5873680114746094,0.023494720458984375,0.000974184120798831,2.288818359375e-05,357
79,9.0,56,123,60,127,4.618802153517006,2.666666666666666,0.816496580927726,8.035533905932738,0.8181818181818182,0.000858306884765625,858.306884765625,33.057983411001345,45.10548978043951,26.04166666666666,4,4,39.0625,39.0625,39.0625,39.0625,1.0,0.0013165593914569924,230730D-JC-52,25.0,0.5873680114746094,0.023494720458984375,0.0014612761811982464,3.4332275390625e-05,240
80,13.0,56,159,60,163,4.318667337728677,3.6794648440311994,0.523556754446835,10.242640687119284,1.0,0.001239776611328125,1239.776611328125,39.73075141726777,42.17448572000661,35.932273867492185,4,4,39.0625,39.0625,39.0625,39.0625,1.0,0.0019016968987712111,230730D-JC-52,25.0,0.5873680114746094,0.023494720458984375,0.0021107322617308004,4.9591064453125e-05,148
81,17.0,56,448,62,451,6.585670706008097,3.1796084995103278,0.8757267355038014,13.414213562373096,1.0,0.001621246337890625,1621.246337890625,45.43385245782498,64.31319048836032,31.050864253030543,6,3,58.59375,29.296875,58.59375,29.296875,2.0,0.00248683440608543,230730D-JC-52,25.0,0.5873680114746094,0.023494720458984375,0.0027601883422633546,6.4849853515625e-05,87
84,4.0,59,106,62,108,3.4641016151377544,1.4142135623730951,0.9128709291752769,3.2071067811865475,0.8,0.0003814697265625,381.4697265625,22.03865560733423,33.829117335329634,13.810679320049758,3,2,29.296875,19.53125,29.296875,19.53125,1.5,0.0005851375073142189,230730D-JC-52,25.0,0.5873680114746094,0.023494720458984375,0.000649456080532554,1.52587890625e-05,474
85,5.0,59,258,61,261,3.098386676965933,1.7888543819998317,0.816496580927726,5.207106781186548,1.0,0.000476837158203125,476.837158203125,24.639966035353126,30.257682392245442,17.469281074217108,2,3,19.53125,29.296875,29.296875,19.53125,1.5,0.0007314218841427735,230730D-JC-52,25.0,0.5873680114746094,0.023494720458984375,0.0008118201006656925,1.9073486328125e-05,413
86,4.0,61,27,62,31,4.47213595499958,0.0,1.0,2.0,1.0,0.0003814697265625,381.4697265625,22.03865560733423,43.67320268554277,0.0,1,4,9.765625,39.0625,39.0625,9.765625,4.0,0.0005851375073142189,230730D-JC-52,25.0,0.5873680114746094,0.023494720458984375,0.000649456080532554,1.52587890625e-05,475
87,18.0,62,378,70,382,8.008667903150004,3.0967133349380793,0.9222180573585599,14.449747468305832,0.8181818181818182,0.00171661376953125,1716.61376953125,46.75104848454289,78.20964749169926,30.241341161504682,8,4,78.125,39.0625,78.125,39.0625,2.0,0.0026331187829139848,230730D-JC-52,25.0,0.5873680114746094,0.023494720458984375,0.0029225523623964927,6.866455078125e-05,80
90,5.0,64,481,66,484,3.098386676965933,1.7888543819998317,0.816496580927726,5.207106781186548,1.0,0.000476837158203125,476.837158203125,24.639966035353126,30.257682392245442,17.469281074217108,2,3,19.53125,29.296875,29.296875,19.53125,1.5,0.0007314218841427735,230730D-JC-52,25.0,0.5873680114746094,0.023494720458984375,0.0008118201006656925,1.9073486328125e-05,414
91,14.0,67,119,72,128,10.382693956437933,2.0090796153524497,0.9810997369555624,13.449747468305834,0.7,0.00133514404296875,1335.14404296875,41.23054927387454,101.39349566833918,19.619918118676267,5,9,48.828125,87.890625,87.890625,48.828125,1.8,0.002047981275599766,230730D-JC-52,25.0,0.5873680114746094,0.023494720458984375,0.002273096281863939,5.340576171875e-05,128
92,14.0,67,141,71,145,4.780914437337574,3.5456210417116734,0.6708203932499369,10.82842712474619,1.0,0.00133514404296875,1335.14404296875,41.23054927387454,46.68861755212475,34.62520548546556,4,4,39.0625,39.0625,39.0625,39.0625,1.0,0.002047981275599766,230730D-JC-52,25.0,0.5873680114746094,0.023494720458984375,0.002273096281863939,5.340576171875e-05,129
96,4.0,69,407,71,410,2.8284271247461903,1.7320508075688772,0.7905694150420949,4.621320343559642,1.0,0.0003814697265625,381.4697265625,22.03865560733423,27.621358640099515,16.914558667664817,2,3,19.53125,29.296875,29.296875,19.53125,1.5,0.0005851375073142189,230730D-JC-52,25.0,0.5873680114746094,0.023494720458984375,0.000649456080532554,1.52587890625e-05,476
98,6.0,70,399,72,402,3.265986323710904,2.0,0.7905694150420949,6.0,1.0,0.00057220458984375,572.20458984375,26.991730427448083,31.8943976924893,19.53125,2,3,19.53125,29.296875,29.296875,19.53125,1.5,0.0008777062609713282,230730D-JC-52,25.0,0.5873680114746094,0.023494720458984375,0.000974184120798831,2.288818359375e-05,358
99,6.0,71,488,74,491,3.8297084310253524,1.8856180831641265,0.8703882797784892,6.207106781186548,0.8571428571428571,0.00057220458984375,572.20458984375,26.991730427448083,37.399496396731955,18.414239093399672,3,3,29.296875,29.296875,29.296875,29.296875,1.0,0.0008777062609713282,230730D-JC-52,25.0,0.5873680114746094,0.023494720458984375,0.000974184120798831,2.288818359375e-05,359
100,4.0,72,36,74,38,2.0,2.0,0.0,4.0,1.0,0.0003814697265625,381.4697265625,22.03865560733423,19.53125,19.53125,2,2,19.53125,19.53125,19.53125,19.53125,1.0,0.0005851375073142189,230730D-JC-52,25.0,0.5873680114746094,0.023494720458984375,0.000649456080532554,1.52587890625e-05,477
101,9.0,72,44,75,48,3.885753375057407,2.7954428906961324,0.6945875203623408,8.242640687119284,1.0,0.000858306884765625,858.306884765625,33.057983411001345,37.94681030329499,27.299246979454416,3,4,29.296875,39.0625,39.0625,29.296875,1.3333333333333333,0.0013165593914569924,230730D-JC-52,25.0,0.5873680114746094,0.023494720458984375,0.0014612761811982464,3.4332275390625e-05,241
102,12.0,73,150,77,154,3.8297084310253524,3.8297084310253524,0.0,9.65685424949238,1.0,0.0011444091796875,1144.4091796875,38.17207124241562,37.399496396731955,37.399496396731955,4,4,39.0625,39.0625,39.0625,39.0625,1.0,0.0017554125219426564,230730D-JC-52,25.0,0.5873680114746094,0.023494720458984375,0.001948368241597662,4.57763671875e-05,172
105,4.0,75,459,78,461,3.23606797749979,1.2360679774997898,0.9241763718304448,4.414213562373095,1.0,0.0003814697265625,381.4697265625,22.03865560733423,31.602226342771385,12.070976342771385,3,2,29.296875,19.53125,29.296875,19.53125,1.5,0.0005851375073142189,230730D-JC-52,25.0,0.5873680114746094,0.023494720458984375,0.000649456080532554,1.52587890625e-05,478
106,6.0,78,225,81,228,3.1269438398822857,2.309401076758503,0.674199862463242,6.242640687119286,1.0,0.00057220458984375,572.20458984375,26.991730427448083,30.536560936350448,22.552744890219756,3,3,29.296875,29.296875,29.296875,29.296875,1.0,0.0008777062609713282,230730D-JC-52,25.0,0.5873680114746094,0.023494720458984375,0.000974184120798831,2.288818359375e-05,360
108,10.0,78,365,82,369,4.0,3.149603149604724,0.6164414002968978,9.071067811865476,1.0,0.00095367431640625,953.67431640625,34.84617414360881,39.0625,30.757843257858635,4,4,39.0625,39.0625,39.0625,39.0625,1.0,0.001462843768285547,230730D-JC-52,25.0,0.5873680114746094,0.023494720458984375,0.001623640201331385,3.814697265625e-05,212
